0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5547e-06,1.5547e-06,-1.08985e-05,-1.08985e-05,-0.00247037,-0.00247037,0.00747971,0.00747971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,2.41708e-12,2.41708e-12,-3.63047e-11,-3.63047e-11,-7.52868e-09,-7.52868e-09,8.46664e-08,8.46664e-08,8.97197e-06,8.97197e-06,-6.46919e-05,-6.46919e-05,-0.00484783,-0.00484783,0.0149035,0.0149035,1,1,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,-4.68555e-21,-4.68555e-21,1.26674e-19,1.26674e-19,2.47547e-17,2.47547e-17,-5.94449e-16,-5.94449e-16,-5.71478e-14,-5.71478e-14,1.16719e-12,1.16719e-12,7.48429e-11,7.48429e-11,-1.22505e-09,-1.22505e-09,-6.00919e-08,-6.00919e-08,7.21524e-07,7.21524e-07,2.95684e-05,2.95684e-05,-0.000222792,-0.000222792,-0.00824258,-0.00824258,0.0259351,0.0259351,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,
