0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65661e-10,3.35276e-08,1.09291e-06,2.12863e-05,0.000275244,0.00248228,0.0159593,0.0734831,0.240302,0.549013,0.868462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33681e-19,6.15827e-17,4.15987e-15,1.77775e-13,5.3923e-12,1.23444e-10,2.21407e-09,3.18783e-08,3.74501e-07,3.62883e-06,2.92016e-05,0.000195866,0.00109606,0.00510952,0.0197674,0.0630896,0.16484,0.34968,0.598872,0.831922,0.965396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76158e-37,1.06077e-34,1.45882e-32,1.3037e-30,8.51179e-29,4.32764e-27,1.78354e-25,6.12367e-24,1.78665e-22,4.49605e-21,9.87152e-20,1.90827e-18,3.27158e-17,5.00362e-16,6.85945e-15,8.46158e-14,9.42156e-13,9.49246e-12,8.67071e-11,7.19068e-10,5.41938e-09,3.71394e-08,2.31472e-07,1.31172e-06,6.75464e-06,3.15759e-05,0.000133816,0.000513203,0.00177732,0.00554404,0.0155309,0.0389458,0.0871232,0.173289,0.305642,0.477542,0.662464,0.822608,0.929716,0.981525,0.997605,1,1,1,1,1,1,1,1,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
